Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-650514889.6548991,-1.7468947553220389,0.025318979688504484,1.8415768687773948e-07,-3.403813040418757e-07
-650514613.1749002,-1.7468963385573573,0.025319706515807124,1.2432923424121611e-07,1.685297226841631e-07
-648706174.7753907,-1.7564441521113041,0.025289302583793857,-2.3577943109032162e-07,-3.872382259885454e-07
-648705915.5753908,-1.7564453108385365,0.025288830771040088,4.305410028493384e-08,-6.780642026367467e-07
-648705181.1753911,-1.7564495765046582,0.02528874630435735,-1.4589874952619653e-07,-2.5224447802382755e-07
-648704930.6153922,-1.7564509325883935,0.025288304516887922,-1.0990134602373303e-07,-5.207885509332655e-07
-648535465.6554435,-1.7574826817525888,0.02528207119064562,-3.5937436448918447e-07,-6.941473458324521e-07
-648534316.5354439,-1.7574897852108378,0.025283329900328454,-2.362384705634213e-07,-1.4876683073275498e-07
-648449635.8954698,-1.7579844597114764,0.025341933848233997,2.970919847911091e-07,-1.881185220063697e-07
-648448841.0154701,-1.7579891054997787,0.025342560919682136,2.9104484156050603e-08,-4.762919179890357e-08
-648448720.0554701,-1.7579897264676863,0.02534255971987792,7.37204637335509e-08,-1.227338233857067e-07
-646982598.4559288,-1.7657016294828531,0.025212565251928058,2.633170428367748e-07,5.1402767046321296e-08
-646982399.7359277,-1.7657031465843473,0.025212797912064083,-1.3603958293195717e-07,1.5215362157358636e-07
-646291173.8161513,-1.7689666841539178,0.025209764617529933,-3.355382238723337e-08,-3.1836586062566896e-07
-646290983.7361512,-1.768967383417188,0.025209809949167942,-8.752101487985442e-09,-1.7991523698288048e-07
-646207374.4561783,-1.7692893864545038,0.0251481890919899,4.857911339861687e-08,-2.0430391856410268e-07
-646207193.0161784,-1.769290160233683,0.025147980103234602,3.630631106865678e-08,-2.5587221319511855e-07
-645862508.8562899,-1.7709298078799771,0.02516506878976699,1.6248506606864055e-07,-1.5935295560529084e-07
-645862379.2562898,-1.7709303389058426,0.02516520242296438,1.342254576375268e-07,-5.227989519421272e-08
-645861627.576289,-1.7709332567390406,0.02516534003499746,1.2897568990588582e-07,-6.667883325692237e-08
-610880011.8572435,-1.7419822196877068,0.023903334334924402,8.869064505034885e-08,-1.550740358520486e-07
-610879847.6972436,-1.7419823020946148,0.023903457808352804,1.777276015246798e-07,-1.1165865586304502e-07
-610879182.4172437,-1.7419827427870018,0.023901366947620257,4.283690160367115e-07,-2.5264280514129822e-06
-610878966.4172438,-1.7419832625028562,0.02390407867702395,1.3190200465196256e-07,8.032461675314129e-08
-610793620.4972631,-1.7420245652024973,0.02392108638593478,3.193230213582865e-08,-1.104511299504507e-07
-610793430.417263,-1.7420244499343145,0.023921074426863993,1.8115042865751718e-07,-9.273689869845891e-08
-610792255.3772622,-1.742024748671539,0.02392083105654009,8.636014703355954e-08,-1.4713950535066855e-07
-610792134.4172633,-1.742024617793652,0.02392082799956543,2.3764069090326245e-07,-1.3020317233408685e-07
-610621615.3772978,-1.7420464908252442,0.02380055535665985,-8.355460767717204e-09,-1.6710411007009318e-07
-610621468.4972988,-1.7420465806213352,0.02380033603320736,1.0152289675602333e-08,-2.663397266622347e-07
-609153679.3775327,-1.7416150692672512,0.023580807240359786,1.1654046683240438e-07,-2.700437875917394e-07
-609153506.5775328,-1.7416148574862944,0.023580632392987754,3.8379558420231774e-08,-2.89223540828748e-07
-609152763.5375329,-1.741613606772063,0.02357990118949136,4.404918918510248e-08,-3.513667125240594e-07
-609152642.5775338,-1.7416135965494408,0.02357967658302222,-1.481540803371928e-07,-4.67105520332578e-07
-608980343.697552,-1.7414295068664758,0.023486741084063192,-1.0610779832553874e-07,-8.949711276240446e-08
-608980188.177552,-1.741429484329791,0.023486700549124107,-1.683798345197829e-07,-1.503260894097913e-07
-588307320.6546962,-1.6649547903383717,0.023698285558425326,-2.5184687890700275e-08,-3.706668152275716e-08
