Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-324558521.5455766,-1.4007002619802957,0.015657006789317657,7.218317095158966e-07,-1.3091061717290797e-08
-324558054.98557764,-1.4007004738885318,0.01565735290674136,8.341796711164307e-07,3.562029909573439e-08
-324557927.11357766,-1.4007006509707,0.0156574471556511,7.453240120636195e-07,4.8247074009577506e-08
-324557835.5295777,-1.400700865262276,0.015657548643048448,5.940505676260699e-07,9.124670295040938e-08
-324557607.4335767,-1.4007008720701077,0.015657715367335973,7.435705788871871e-07,1.1220083963661698e-07
-324477577.7055839,-1.4007109223463399,0.015701197912002043,6.91370232175359e-08,2.4278426997981217e-07
-324477400.58558387,-1.4007103055546124,0.01570151894544424,6.365396079122121e-07,4.952656894527396e-07
-324477363.43358487,-1.4007105250147358,0.015701287103086246,4.0666445189074807e-07,2.4906280602157715e-07
-324477223.4655839,-1.4007105978891097,0.01570137162004668,2.9437908599661e-07,2.795357620724581e-07
-324477158.6655839,-1.4007105333832066,0.015701115543682698,3.405463822048205e-07,-1.5295936739434524e-09
-324477093.8655849,-1.4007103887683432,0.015701291128495398,4.6676377629673027e-07,1.490861599832971e-07
-324476891.6895849,-1.4007105167166163,0.015701469025280614,2.810359482907643e-07,2.492081523711165e-07
-324476537.449584,-1.4007101463612812,0.015701591382860845,5.487603300657895e-07,2.3576743954714652e-07
-324391218.3135921,-1.4006486826138038,0.015702172498929398,9.897203150366352e-07,6.346640641224921e-07
-324391047.2415921,-1.4006488907752013,0.015700903143227547,6.420551399433094e-07,-5.729920254209098e-07
-324390991.0815911,-1.4006487168791921,0.01570136979326396,7.701322370934349e-07,-8.604532776568252e-08
-324390893.44959116,-1.4006491325802486,0.015701145305772764,2.7475037023272364e-07,-2.7519868623163135e-07
-324390848.52159214,-1.4006488510806383,0.015701070768195356,5.195713799199808e-07,-3.334553194921097e-07
-324390807.0495911,-1.4006482895989225,0.015700830402723662,1.0471895541819265e-06,-5.587804759697723e-07
-324308930.0895975,-1.4005855451887879,0.015646253468612828,2.6751048709527936e-07,-1.1082727467692788e-07
-324306949.8015986,-1.4005846278073455,0.01564434343732674,3.7546384712427994e-07,-3.331267946458938e-07
