Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
209447705.1827848,-0.7324028031890331,-0.0037307443999982405,3.5294988454115384e-07,-1.914634087732403e-08
209448005.16358474,-0.7324047069437793,-0.003730486614450575,3.7676967823419005e-07,3.4295306855893284e-07
209448185.22118372,-0.7324057442611817,-0.0037305084509598996,4.965394766465181e-07,3.833018357179453e-07
209448425.15398365,-0.732407916038089,-0.0037310811539938665,-1.3327237480265097e-07,-1.0703371674690085e-07
209448605.21158463,-0.7324090788515362,-0.00373080777284938,-1.3884174787648362e-07,2.2778842536253646e-07
209449385.14438444,-0.7324132954803244,-0.0037313318787845625,6.578841315052486e-07,-3.384311715506211e-08
209449745.17318434,-0.732416785344503,-0.0037314282659598186,-5.174268971064322e-07,-1.1064128585536182e-08
209449925.14438432,-0.7324173780965915,-0.0037314407459806175,4.6881519222274903e-08,3.5554718859180656e-08
209450226.16198426,-0.7324190826146536,-0.0037317057575948207,2.777287219091207e-07,-1.3130630169147853e-07
209450526.14278418,-0.7324207495514562,-0.003731626293511982,5.395776412342457e-07,4.510495543556814e-08
209450826.20998412,-0.7324233864432624,-0.003731131919011864,-1.6790189361071128e-07,6.355939292670108e-07
209451126.19078404,-0.7324247286467476,-0.0037318704637993093,4.1880715240250055e-07,-7.720776358088183e-09
209451426.171583,-0.7324265366813818,-0.0037320001846893203,5.397257665240573e-07,-4.3064474307755174e-08
209451725.20198292,-0.7324288041691024,-0.0037321854062409405,1.9510565318903161e-07,-1.3505295533072434e-07
209452025.18278283,-0.7324306490721786,-0.0037322013439013467,2.7919255063402204e-07,-5.8305248133889986e-08
209452626.1811827,-0.7324344501959145,-0.003732350128194847,3.4269007009868346e-07,-2.3926472033676538e-08
209452925.21158266,-0.7324361469103331,-0.0037323629480282457,5.687997719494575e-07,5.3138830346383115e-08
209453225.1923836,-0.7324382066489642,-0.00373236050178948,4.3794971482657985e-07,1.4492735468185983e-07
209453525.1731835,-0.7324401777585331,-0.003732539488937871,3.956677524508123e-07,5.4456600282956624e-08
209453885.20198244,-0.7324424303532567,-0.003732678581055063,4.578993799686515e-07,2.051464744433351e-08
209454125.2211834,-0.732443727172619,-0.003732820456246561,7.042259204670387e-07,-5.191472606837222e-08
209454425.20198232,-0.7324460761947779,-0.003733030318737547,2.8376553584674724e-07,-1.75714729029261e-07
209454725.18278223,-0.7324477431280461,-0.0037329508675983856,5.452783768955527e-07,-1.1010919167327854e-08
209455023.1763832,-0.732449677365783,-0.0037332436452442194,5.265843063817499e-07,-2.1989841572948518e-07
209524685.16356784,-0.7328905575963288,-0.0037330726581540396,2.3703966989252478e-07,-1.44058399547016e-07
209524926.2195678,-0.7328921649432218,-0.0037328088602274286,1.4386691005174868e-07,3.729982710849386e-08
209525225.16356772,-0.7328940984228749,-0.0037326436238140745,8.779230964428564e-08,9.94183067151537e-08
209525405.2211667,-0.7328950321682889,-0.0037328008860874257,2.846177331594646e-07,-1.2042244281482498e-07
209525646.19076762,-0.7328966175187176,-0.0037326970102796366,2.1204359723636657e-07,-1.008453097330747e-07
209526186.1907675,-0.7329000696991733,-0.0037324494019062094,1.4880642940084954e-07,-4.442441326694274e-08
209526566.17796746,-0.732902491717291,-0.0037319737519345285,1.1056370308182295e-07,2.9481152101452565e-07
209527146.1811673,-0.7329060558573529,-0.003732301330386408,1.8335823859239042e-07,-2.4395847067655574e-07
209527566.1715672,-0.7329082112792962,-0.003731911682981754,6.602402061739454e-07,-9.465672740852776e-09
209527925.16356716,-0.7329108410152608,-0.0037316237402753717,2.79620806620251e-07,1.4438396055182004e-07
209528105.2211661,-0.7329120562388812,-0.0037317411490782166,1.921603003385286e-07,-4.0789735989473636e-08
209528346.19076705,-0.7329133529952829,-0.003731883198945998,4.043445048784733e-07,-2.7405817469008595e-07
209528705.18276697,-0.7329154864199017,-0.00373165347599148,5.181829013656269e-07,-1.813499002178802e-07
209528945.20196593,-0.7329171235337618,-0.003731481969966813,3.830732677734261e-07,-1.021941865050717e-07
209529185.22116587,-0.7329186571175076,-0.00373144574382268,3.510853024968341e-07,-1.5891118755216246e-07
209529425.15396583,-0.732919916334584,-0.0037312433156228004,5.925071823176253e-07,-4.998265368217833e-08
209529665.17316675,-0.7329215761026989,-0.003731370152064867,4.3349389711178077e-07,-2.709400438952875e-07
209529845.14436674,-0.7329229317364006,-0.003731238505971443,2.028728002256841e-07,-2.1025170636457258e-07
209530325.1827656,-0.7329257245364605,-0.0037309998563106405,4.096107836248919e-07,-1.624685248501588e-07
209530626.20036656,-0.7329273396522373,-0.00373098827493949,6.74490696739305e-07,-2.7175398335582343e-07
209530806.17156553,-0.7329286435204878,-0.003730924270503423,4.942783903283399e-07,-2.80444696744344e-07
209531285.1731654,-0.732931717799536,-0.0037306457690898976,4.0936141731950926e-07,-1.9698891108978558e-07
209531526.14276636,-0.7329331400817125,-0.003730492627855841,4.901972312509884e-07,-1.4282290882123086e-07
209531825.17316628,-0.7329350657882301,-0.0037300752141149,4.290848110155565e-07,1.5097844357223403e-07
209532128.17796522,-0.7329370290318667,-0.003730002282128493,3.5441744461461866e-07,9.776878329582211e-08
209532425.22116616,-0.7329385477302613,-0.0037299199245514674,6.863404922174965e-07,5.56062918427927e-08
209532725.20196512,-0.7329407038061585,-0.003729988557593388,3.9837109866436293e-07,-1.3963674456649033e-07
209533325.16356596,-0.7329442963921793,-0.0037294919354179308,5.394741953157478e-07,1.0120130700943739e-07
209533625.1443659,-0.7329463042856421,-0.003729557429473188,3.9713235899796473e-07,-9.345465452935756e-08
209534885.20196465,-0.7329540679526888,-0.0037289888918353785,4.5982502627772703e-07,-7.653876433295556e-08
209535125.22116557,-0.732955534884259,-0.0037289741807136714,4.818208875212449e-07,-1.685399742636963e-07
209535425.20196453,-0.7329574237083468,-0.003728670558740571,4.530246817679995e-07,9.8558841643559e-10
209535725.18276444,-0.732959231652906,-0.0037288005562061484,5.041348467571538e-07,-2.63907844668277e-07
209536025.16356537,-0.7329608389973263,-0.003728536790218392,7.548572208415649e-07,-1.3583071261898463e-07
209536025.16356537,-0.7329608389973263,-0.003728536790218392,7.548572208415649e-07,-1.3583071261898463e-07
209536386.1427643,-0.7329632021323095,-0.0037283348816220616,6.262797684897237e-07,-9.82436797556524e-08
209536810.19396523,-0.7329659949279393,-0.003728096264452398,4.565855374893957e-07,-5.409726137233298e-08
209536985.15396515,-0.7329670768477148,-0.0037282566894446573,4.5633206013917516e-07,-2.9520778411064666e-07
209537225.1731651,-0.7329684098281858,-0.0037278267205868632,6.066565604312402e-07,2.3649769970070927e-08
209537525.15396404,-0.7329702546536259,-0.0037278429446437225,6.147404328915584e-07,-1.321259377909216e-07
209538245.2115639,-0.7329748256242895,-0.0037276420579912834,4.86982992264906e-07,-2.6926626553631927e-07
209538725.1635648,-0.7329779218973066,-0.0037272036781594246,3.487879176589104e-07,-5.855508538633869e-08
209539025.1443647,-0.7329796256566526,-0.0037270107034624344,4.924301486575189e-07,-8.820901402535608e-09
209539325.21156365,-0.7329814335980794,-0.003727140712485903,5.312800139822826e-07,-2.828284442020143e-07
209539865.21156353,-0.7329846042862169,-0.0037269330406939707,6.811519980276515e-07,-3.360788492293154e-07
209540165.19236347,-0.7329865895243943,-0.0037267002173940974,5.389068089556304e-07,-2.49180615386705e-07
209540526.17156342,-0.732988411048676,-0.003725959850391681,9.33552074644517e-07,3.1467592034222294e-07
209541126.21956426,-0.7329923006421905,-0.0037259278268657746,7.2397692452153e-07,5.111615262965927e-08
209541425.1635642,-0.7329943156461189,-0.0037257872889157133,5.405285381510083e-07,4.339662883776421e-08
209541665.18276414,-0.7329956861593225,-0.0037257018117893594,6.39661600909669e-07,9.365610922212886e-09
209613967.20834854,-0.7334039793764514,-0.00367981354185694,3.853029192368851e-07,-4.1555447101611354e-07
209614386.16194847,-0.7334062014411105,-0.0036794027153921323,3.8364996901574244e-07,-3.2301861874152113e-07
209614566.2195484,-0.7334071642957928,-0.003679194140428077,3.744660180826642e-07,-2.513434406380653e-07
209614686.14274737,-0.7334079051841569,-0.003679209951833818,2.685405259272855e-07,-3.5836782532683645e-07
209614806.1523474,-0.7334084830170192,-0.003679176458929772,3.259610763528542e-07,-4.161803931305996e-07
209614926.16194835,-0.7334090310942946,-0.0036790506818318897,4.1296947150826213e-07,-3.817351477736382e-07
209615166.18114728,-0.733410327198706,-0.0036787346582682514,3.8653011436018403e-07,-2.4845278674993573e-07
209615287.14114827,-0.7334110901036203,-0.0036785905540310964,2.6322785773302826e-07,-1.9648107364928294e-07
209615464.17474824,-0.7334119791694881,-0.003678609528745769,3.0995315269954915e-07,-3.5034348155925724e-07
209615586.1715472,-0.7334125790190102,-0.0036784161202132624,3.5475531967588125e-07,-2.499189160230439e-07
209615706.18114817,-0.7334132603962509,-0.003678247364128518,3.0735497624778674e-07,-1.7265606537877898e-07
209615825.15394714,-0.7334138531067785,-0.003678260014284867,3.429730199844272e-07,-2.760319713075547e-07
209615945.1635481,-0.7334144975895092,-0.003678205032581032,3.3212106231861327e-07,-3.125893895325471e-07
209616065.1731481,-0.7334150902999811,-0.003678217682948738,3.728664084157174e-07,-4.1680128204510045e-07
209616186.21954808,-0.7334157347826725,-0.0036781627014751393,3.671341606281686e-07,-4.541946191359038e-07
209616306.14274806,-0.7334163864045362,-0.0036779016616639475,3.4815867566706515e-07,-2.8469407277898623e-07
209616425.20194703,-0.7334170826595084,-0.0036777790485100523,2.7981703643042977e-07,-2.5298152348278077e-07
209616545.211547,-0.7334175569476696,-0.003677880820968319,4.382772988975603e-07,-4.4640079455496307e-07
209616665.22114697,-0.73341830497491,-0.0036776905761467184,3.228197351656803e-07,-3.47823015133409e-07
209616785.14434794,-0.7334189125629269,-0.0036777493693516345,3.471666744081503e-07,-4.98237035206385e-07
209616906.19074693,-0.7334195868008584,-0.0036777866729663894,3.105998446217839e-07,-6.280391719143234e-07
209617025.1635479,-0.7334200896464012,-0.003677064211978899,4.3432225138584357e-07,3.4891135410573815e-09
209617144.22274786,-0.7334207865002147,-0.0036773998586568054,3.6431255900915005e-07,-4.231744574986242e-07
209617265.18274784,-0.7334214375235986,-0.0036766805607187716,3.4995698727779967e-07,2.036353402776192e-07
209617385.1923468,-0.7334220159549436,-0.0036771053291622642,4.030070427374355e-07,-3.129121731145282e-07
209617505.2019468,-0.7334229192993966,-0.003676712189806333,1.3095994666478816e-07,-1.156898695982636e-08
209617625.21154776,-0.7334232305321375,-0.0036767646579029247,4.508397645208717e-07,-1.5584989756980278e-07
209617744.18434677,-0.7334239791579396,-0.0036770326733902435,3.2769097635387823e-07,-5.149009768422481e-07
209617865.14434773,-0.7334245492525518,-0.0036767469825317264,3.9333300050348186e-07,-3.2178212527400954e-07
209617985.15394768,-0.7334252086127115,-0.00367673814503442,3.645265963525546e-07,-4.0480461114319327e-07
209618105.16354766,-0.7334258822522375,-0.0036763171908028094,3.212530116369905e-07,-7.5725166866214e-08
209618285.18274763,-0.733427067672556,-0.003676342495542047,8.105300874916566e-08,-2.388725038843069e-07
209618464.15554658,-0.73342783057754,-0.0036761983950077096,2.5745093801265995e-07,-2.3184375169378948e-07
209618584.16514653,-0.7334283346202785,-0.0036763924533824714,3.83017041638567e-07,-5.178313557956289e-07
209618706.16194654,-0.7334290677701585,-0.003676156068673631,2.897051554207053e-07,-3.7491087819842284e-07
209618825.22114652,-0.7334297640251365,-0.0036760334580793067,2.1768970726032677e-07,-3.435259055975873e-07
209619005.19234747,-0.7334306602301105,-0.0036758463791761865,2.647311939663055e-07,-2.943660200173219e-07
209619125.20194647,-0.7334312672200959,-0.0036754469154844597,2.864806146751775e-07,1.3115995877929776e-08
209619245.21154642,-0.7334321640225859,-0.0036757180960363097,1.822264350526126e-08,-3.500565511046008e-07
209619545.19234738,-0.7334336083050865,-0.003675405244567758,1.4421790950347457e-07,-2.671939269664747e-07
209619665.20194733,-0.733434067714998,-0.003675460877036942,3.1266466815615956e-07,-4.148507023256538e-07
209619784.1747463,-0.733434682442514,-0.0036753136146037255,3.201739350311428e-07,-3.5882558481166796e-07
209619905.2211463,-0.7334351858876789,-0.003675049414915269,4.496100011186499e-07,-1.8746112519273453e-07
209620025.14434725,-0.7334358452475837,-0.003675040579446699,4.1705847453332723e-07,-2.706066472247734e-07
209620145.15394622,-0.7334366081526147,-0.0036748964808538693,2.8121309514350656e-07,-2.1856198065446641e-07
209620265.16354617,-0.733437126475321,-0.0036746784237079028,3.8974894345233935e-07,-9.256494044873609e-08
209620384.2227462,-0.7334378673626281,-0.0036746942415303817,2.7055643769813287e-07,-1.9971942893590167e-07
209620505.18274716,-0.7334381637175375,-0.0036747005687035846,6.05617650806245e-07,-2.9884670485220283e-07
209620615.16994712,-0.7334390379048144,-0.003674673408106893,3.0538880468888863e-07,-3.560720652716863e-07
209620745.2019461,-0.7334398305646297,-0.003674621594761882,1.9106843540672713e-07,-4.0402829353013495e-07
