Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-773732983.5757291,-1.9178797553974465,0.027894761245138337,2.8728030287972217e-07,1.0308562269772947e-07
-773732533.8157293,-1.9178810998996014,0.0278940595180766,7.966181998497746e-07,-3.628896249677216e-07
-773730970.4557297,-1.9178881689743525,0.027893068238006056,1.6891921172934588e-07,-5.261217313166922e-07
-773730460.6957309,-1.91789040166354,0.027893403135309754,3.554960636975579e-08,8.160994303257896e-08
-773645080.2157586,-1.9182446809078142,0.027830034985766125,1.9747172785855582e-09,9.244166188498992e-07
-773644570.4557577,-1.918247811502993,0.027829302620147222,-8.445901971132486e-07,6.260480813306823e-07
-773560814.2957858,-1.9186473308175476,0.027771458732110878,-5.0080940727781353e-08,-2.8148846750036816e-07
-773560304.5357859,-1.918650108878752,0.027771162434996728,-1.5040685918954466e-07,-3.6632268312492e-07
-773560814.2957858,-1.9186473788063794,0.027771451719297284,-9.806977252502236e-08,-2.88501281094089e-07
-773560304.5357859,-1.918650067905669,0.02777121741931671,-1.0943377626304596e-07,-3.1133836314242713e-07
-773559276.3757863,-1.9186556228690521,0.02777033782812665,-2.5748991361318474e-07,-7.729521118784999e-07
-773558775.2557855,-1.9186580442871333,0.027770580017403314,-4.081014903789537e-08,-3.3120040552128693e-07
-773302054.9358695,-1.9199721628461304,0.027857176268499498,2.564693235562743e-07,-3.2089182876171574e-07
-773301553.8158687,-1.919974408099495,0.027857426688177443,1.3369170526189578e-07,-1.4432870280162158e-07
-773219085.0158954,-1.920293053267643,0.027838886390288364,5.635448523388931e-07,-5.121938137508941e-07
-773218575.2558964,-1.9202954913030856,0.027838026479400497,6.52402620815451e-08,-1.069634103494782e-06
-773217227.4158959,-1.9203002195346337,0.02783793362635091,4.662953183576235e-07,-3.5621872528091014e-07
-773216717.6558962,-1.9203024554004018,0.027838036385956704,1.7042129685229668e-07,5.3885734745823255e-08
-712986342.5350467,-1.8278326015695512,0.026719685902314116,4.6035499567942395e-07,3.888294911706669e-07
-712984839.175047,-1.8278416697811508,0.02671979101359673,4.5706558626790184e-07,-6.380470716736697e-07
-712984502.2150472,-1.8278436349127223,0.026720803032833924,5.209577140785626e-07,1.1924794180578902e-07
-712900936.1350694,-1.8283060805898588,0.026775675548962374,2.8475552515949687e-07,-3.770839375749624e-07
-712900616.4550685,-1.8283079404145341,0.026776101321778416,8.641850701707199e-08,-9.064531238459073e-08
-712899691.9750698,-1.8283120501168408,0.026776837119298336,7.759527806960875e-07,2.4530855867802015e-07
-712899363.6550698,-1.8283138725017798,0.026776931652339343,6.55920806336141e-07,1.9895132512617875e-07
-705056870.2173096,-1.8554946690339276,0.0257716299725716,7.321740391752485e-08,-5.314139786515015e-07
-704538297.417403,-1.855116238147953,0.0256685455747837,-4.2566073554795025e-08,-2.239802986483963e-07
-704538072.777404,-1.8551161865270396,0.025668288245233577,-1.8190632578019006e-07,-3.190136149862355e-07
