Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
431377618.1826201,-0.46088542145212463,-0.012046508221915093,-1.145885581144146e-06,1.5142754635922434e-06
432325288.18248343,-0.4659287959506739,-0.012044660178455416,7.733063728254663e-08,1.130842430127621e-06
432411515.1824733,-0.4664566623268623,-0.01206250879908404,4.704687649459416e-07,1.190910641832646e-06
432497673.1824635,-0.4669404094834909,-0.012017499562069855,-1.051922209338585e-07,1.7016970701669992e-06
432583832.1824541,-0.4673387336291855,-0.01195747750942107,1.1683979727616922e-06,1.579205293240557e-06
432842209.18242836,-0.46857737683489414,-0.012049365003058542,-3.3918111658204353e-07,4.520627265070659e-06
433014585.1824134,-0.4695343767849156,-0.012014401794309456,-2.8613772268260007e-07,-1.0769570468402434e-07
433186863.1824004,-0.47023702466025374,-0.01194831991715436,8.38188656315797e-07,1.0795861405173829e-06
433273022.1823947,-0.47062114067336197,-0.011999949870471142,-2.446844665771053e-07,1.1451341465143483e-06
433359191.18238944,-0.47107693949167384,-0.012055827128903195,5.084858542003801e-07,1.6018515150879875e-06
433445350.1823848,-0.47155254559589527,-0.012059290085909878,6.795043533402989e-08,5.430916599890451e-07
433617677.18237704,-0.4722986677327186,-0.011949800908674525,3.6535344372090606e-07,-1.1388377756452184e-07
433703827.18237394,-0.4726060292074443,-0.011948903567590546,-1.611275295410053e-07,6.858065444929201e-07
433790006.18237144,-0.4729655936053915,-0.01200384182247168,1.4083673227638371e-08,4.61395251597288e-07
434565491.1823715,-0.476214354208068,-0.011976687750537552,-1.8546550895059966e-07,-5.765717240764634e-07
434823962.1823796,-0.47698996793676646,-0.011999024307631266,4.2456369903076663e-07,4.359080184156844e-07
434910083.1823832,-0.4773486589227794,-0.01204142026234181,-9.531500597681486e-07,-3.280839475910263e-07
435340846.18240714,-0.4786098130548817,-0.01199154850821975,-1.2741317695352805e-07,6.117229554691156e-07
435427047.1824133,-0.4789229946486362,-0.012027264031341982,3.6439634976126456e-07,6.587360205489307e-07
435599369.182427,-0.47942727749269515,-0.01193532000162158,5.067101406797114e-07,6.240482806549319e-08
435857853.18245125,-0.4799379938634281,-0.01198096125342925,-1.7274414891854661e-06,1.1228321651745449e-06
436116338.1824802,-0.4805878666974035,-0.011911431342351056,-2.0675110012913223e-07,3.408819185899553e-07
436460947.1825261,-0.48116167485426925,-0.011991554622387943,-4.724347474338586e-08,3.705157924274033e-07
436633312.18255204,-0.4814228138550623,-0.011884982982263004,1.5917074230875627e-07,1.4832561229579516e-06
436719474.1825657,-0.48145297724890407,-0.011860142047340313,3.540169518645442e-07,1.7100881377976607e-07
436805637.1825798,-0.48150711946703056,-0.011895621167822735,-1.100915965612792e-07,8.902964600977087e-07
436977963.18260926,-0.48178481749593005,-0.011968018890429186,1.151731114479304e-06,1.7643047347665197e-06
437064097.1826246,-0.4818953232188284,-0.011923222351324196,3.598792802650408e-07,7.064663387137959e-07
437150260.18264025,-0.48191742252780057,-0.01185934618546892,-4.5302339396480207e-07,7.630052195530673e-07
437236453.1826563,-0.48188949668907755,-0.011839926287986257,-3.8373622646137306e-07,5.765578907530877e-07
437322616.1826726,-0.48189231956991285,-0.011880754490708271,-2.2863501902836703e-07,7.878989325155877e-07
437667223.1827413,-0.4820595812988603,-0.011833723248365895,-3.94061089148412e-07,-3.178088186436834e-07
437753446.18275934,-0.48197315511107586,-0.011820121889979543,-1.1073735478595026e-07,4.861396428277459e-07
438011929.18281543,-0.48198141344859724,-0.01191991626736812,-5.044140088950044e-07,4.418127371556835e-07
438098065.18283486,-0.4819563699882249,-0.011865092528688684,2.6044356726817597e-08,3.9599800287504205e-07
438787416.1830041,-0.48107380215908463,-0.011780776698554112,-5.308485455102208e-07,8.61339840492123e-07
438959709.18305016,-0.4808336324920274,-0.01187762217343803,1.4039662407094866e-06,1.3184572646863374e-06
439045914.1830737,-0.4807476414993441,-0.011866125560529841,-7.862183898366126e-07,5.891569199809737e-07
459209338.1835535,-0.4022675711853586,-0.012915774272942104,8.637364713459661e-07,7.613626046287791e-07
459295498.1835271,-0.4026921674697172,-0.012959696521259263,2.7737175883890686e-07,5.639731071194892e-07
459553976.1834491,-0.403736648305153,-0.012857348138609496,7.606255409409179e-07,1.0058046023900258e-06
459984772.1833224,-0.405731214365712,-0.012919377699153016,1.1350307869140153e-06,7.986191332201575e-07
460070902.1832976,-0.40605501556223006,-0.012900359533404251,1.2709271391408983e-06,-4.115801055110113e-07
460501735.1831756,-0.4082019519590695,-0.012953219134902737,9.037159736102751e-07,-6.600040459367462e-07
460587884.1831517,-0.4085525421382529,-0.012937876590388732,8.529790310185525e-07,4.554291683431244e-07
460674023.18312794,-0.4089473014247573,-0.012985309785449319,4.327484754429456e-07,1.6918331477971255e-06
460760230.1831044,-0.40942492711994216,-0.013053755069409964,3.4010284921670575e-07,6.249377008243906e-07
461449467.1829256,-0.41314306561781566,-0.0130587218633618,5.258374400352039e-07,1.4622937291822874e-06
461535626.1829047,-0.4135552653603359,-0.013006307519385158,1.16287897644618e-07,2.3662885960049063e-07
461621784.1828843,-0.41394518593618973,-0.013003864058379718,-1.4966689948492373e-07,1.1008718748851953e-06
462138771.18276954,-0.41677296256763535,-0.013031264378414833,-1.8642268131974227e-06,1.274963252648545e-06
462483325.18270046,-0.41880847005023314,-0.013092621687356622,8.368816651893596e-07,1.5266750171688548e-07
462569512.182684,-0.4192241705404199,-0.013044098291117152,1.6641468525424585e-07,5.570147418136606e-07
462655680.182668,-0.4196322929333569,-0.013055126317649534,-8.634382353545078e-08,7.581191944893567e-07
462741789.18265224,-0.4201074509251158,-0.013117125267409158,-2.063861955392543e-06,6.429187906498157e-07
462827996.1826368,-0.42064943685716216,-0.013168808584513539,1.1931913412865924e-07,4.778820269363271e-07
462914105.1826217,-0.42119341264564536,-0.013158497813426272,1.7989433024334645e-06,1.3796947986206842e-06
463000263.18260694,-0.4216712386026523,-0.013100136321153437,1.0033786518870436e-06,1.7142423495552367e-06
463086469.1825925,-0.42207949173593756,-0.01305713698716861,3.8744118008304795e-07,4.23702827030345e-07
463258824.1825647,-0.42296541736223003,-0.013136035093755041,2.352793926352348e-08,2.4653675025996385e-06
463344904.18255126,-0.42350654734432813,-0.013182698316653264,5.157205217876104e-07,1.5337800235871307e-06
463689527.1825018,-0.4253004642254412,-0.013090085193625246,-1.6707822166894815e-06,1.766861990708246e-07
463775724.1824905,-0.42577410258095133,-0.013154022471578642,-3.6651229112782957e-07,2.651027154014496e-07
463861843.1824798,-0.42630669301632806,-0.013193099553910903,1.4076306664723148e-07,6.646730281723023e-07
464034159.1824598,-0.42725991497355525,-0.013106247464363362,4.7953340631679e-08,4.3463767022272615e-07
464120318.18245053,-0.427636106314779,-0.013070513448241106,1.3439637625012324e-07,1.3438164761618576e-06
464809625.1823949,-0.43108974490236646,-0.013169446491298992,3.347909316997466e-07,1.2336468118538668e-06
464895803.18239015,-0.43158415086000795,-0.013195374031938671,5.544357323250537e-08,7.825186720111094e-07
465240458.18237567,-0.43309287333434965,-0.013109421440142927,1.0693474450373941e-07,1.0615644251473627e-06
465326627.1823731,-0.4335217550481049,-0.013170583799881043,-5.160219703204127e-07,8.301024653975531e-07
465412786.18237096,-0.4339839583064485,-0.01318779620884618,6.8828031624113e-07,1.6244610137727128e-06
465585065.1823679,-0.43473547342067076,-0.013080223533256953,-3.9475396101940063e-07,1.9636121860056727e-06
465671263.18236697,-0.4350249066287015,-0.013064319894622818,1.0913329001605021e-07,6.100563409369708e-07
466360502.1823758,-0.4377532026268522,-0.013158192534756757,-4.954671333212701e-07,1.304835008536856e-06
466446662.1823792,-0.4381365322197364,-0.01316068571682545,-6.45119765940727e-08,1.5577246110110715e-06
466532812.18238306,-0.43845836654003123,-0.013105899272102964,6.738815344076166e-07,1.468364159115318e-06
466618982.18238753,-0.43869784382259625,-0.013047668548852835,-2.7701624338849484e-07,1.3063448484357948e-06
467049766.18241787,-0.4400985167075884,-0.013081556405551571,7.71293274248741e-08,1.8136948724701424e-06
467135946.1824255,-0.4402854441775608,-0.013027232810010074,-1.2657355279999116e-06,9.844383801315554e-07
467222097.18243366,-0.44045022524099076,-0.013029324368810853,-4.4113054020744613e-07,1.199978862968451e-06
467308258.1824423,-0.4406696272049191,-0.013083530868862766,-2.943046328862664e-08,9.839377058153131e-07
467394429.1824514,-0.4409535275699646,-0.013130479424356236,-4.576926639354717e-07,5.243594672441759e-07
467480640.182461,-0.441235362883199,-0.01311739245343257,-1.0345004064493679e-07,1.0989425663961855e-06
467566801.18247104,-0.4414452621460043,-0.013055136826524422,-1.8321974722401713e-06,1.2821101890766323e-06
467739124.1824924,-0.44169078170320347,-0.013013472030515096,-5.210128516952572e-07,7.757180311082634e-07
467825188.18250364,-0.4418662421391981,-0.013068963296887599,-1.7407836122584897e-07,1.1541660472503407e-06
467911448.1825153,-0.44210117457359055,-0.013110440609651742,6.764726301344837e-08,1.0757840090743626e-06
468342171.18257916,-0.4427382822522291,-0.01305090494334614,2.2669598531699364e-08,2.6094853539243568e-06
468428344.18259305,-0.44291948348101756,-0.013087900875489873,1.7963747341864789e-06,1.4012040076716997e-06
468600738.1826221,-0.44316573642609935,-0.012995679563818493,-6.565553336002061e-07,1.1489823123298631e-06
468686822.1826372,-0.44317574450440017,-0.012954493995007015,3.4971358869873015e-07,1.2364046528996753e-06
468859159.18266875,-0.44327293386256283,-0.013034183199926847,3.193747213359188e-07,7.703468269219804e-07
468945322.1826852,-0.4434014622402244,-0.013063610877364105,8.554731201204646e-08,1.0846439692756282e-06
469893127.18289506,-0.4432909676948129,-0.012992013834384482,5.774597452434804e-07,9.971140426043301e-07
469979292.1829166,-0.44330249147560247,-0.013009427581460347,8.263583390899498e-07,3.711435744794406e-07
470065496.1829384,-0.44326924067142837,-0.012964423280283863,3.865745543674137e-07,5.429393830549273e-07
470324002.1830055,-0.44283636366391904,-0.01291503030287737,-1.5061973468455392e-07,9.537455809144335e-07
470668645.18309844,-0.4424236399739995,-0.012866770905716116,2.059512201890712e-07,1.7451795209753873e-06
