Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
656830090.1712031,-0.2057988215926856,-0.019449501915698688,9.659313593424201e-08,1.7163287050273035e-07
656830140.1968032,-0.20579910958596412,-0.019449679768313084,3.224730174555823e-08,-1.6257746988934674e-08
656830165.1664041,-0.20579924748377484,-0.019449689629873246,5.969424843321747e-09,-3.11373284829497e-08
656830190.2224041,-0.20579928930611824,-0.01944971399550282,7.614609454087429e-08,-6.054348449663349e-08
656830215.1920042,-0.20579937779165142,-0.01944968164527051,9.926624361389358e-08,-3.322151865756129e-08
656830240.1616042,-0.20579963163021858,-0.01944977919015658,-4.297376443584966e-08,-1.3579977999750303e-07
656830265.2176032,-0.20579989127779752,-0.019449779437259215,-1.9064380124556024e-07,-1.4110280675827536e-07
656830290.1872032,-0.2057999104857639,-0.019449602687846904,-9.826750030361708e-08,3.060300401633298e-08
656830315.1568031,-0.2058000482670032,-0.01944972323182855,-1.244716169301885e-07,-9.498967864368657e-08
656830340.2128031,-0.20580015282285655,-0.01944978414590921,-1.1707145627926074e-07,-1.609750529089904e-07
656830365.1824032,-0.20580009678881922,-0.019449707871649256,5.052536880545411e-08,-8.97597015811491e-08
656830390.1520032,-0.2058001635892944,-0.019449495084218008,9.528051458929099e-08,1.1796373089109635e-07
656830439.1408042,-0.2058003832343007,-0.019449549215515602,9.44798433932803e-08,5.3882405162686275e-08
656830464.1968042,-0.20580059416577137,-0.019449749293499678,-4.5313551244596795e-09,-1.5129221957871364e-07
656830489.1664041,-0.2058006161228269,-0.019449671471743854,8.50387220086013e-08,-7.855461640893235e-08
656830514.2224032,-0.205800621080251,-0.019449479707842037,1.9198709397261204e-07,1.0810243957284915e-07
656830539.1920031,-0.205800684898507,-0.019449389357582902,2.3968153425868444e-07,1.9335838218406676e-07
656830564.1616032,-0.20580091573411366,-0.019449654728825073,1.203514078951251e-07,-7.711224490197788e-08
656830589.2176032,-0.20580116419108105,-0.019449443736022434,-1.62215086363382e-08,1.2875843612147886e-07
658543361.2178785,-0.21047321972976465,-0.019209870837149166,-5.6011728533089666e-08,6.817775114603686e-08
658543430.6834794,-0.21047318156332329,-0.019209966059059436,4.9202190766095555e-08,-6.787566352375873e-08
658543480.7090794,-0.21047325181124565,-0.019210057374287097,2.7228460347528127e-08,-1.885757130934418e-07
658543630.6994795,-0.21047341759940627,-0.019209818401720626,6.1288699670924984e-09,-3.7606352677743704e-08
658543680.7250785,-0.21047367546326676,-0.019209703613159327,-2.034947128026765e-07,4.7864543436387796e-08
658543780.6898785,-0.21047331891286017,-0.019209660153391855,2.4942716872478066e-07,3.27902146719794e-08
658543830.7154784,-0.21047362320164933,-0.019209673135496506,-6.647213862676082e-09,-9.458844839327352e-09
658543880.6546795,-0.21047342815104036,-0.019209750710835874,2.3652584055233739e-07,-1.1623365549218168e-07
658543930.6802785,-0.21047376773758125,-0.019209680224329406,-5.486374723973064e-08,-7.498013816428784e-08
658544030.6450785,-0.21047377639330925,-0.01920960807123827,3.2764796709106037e-08,-6.119143479421663e-08
658544080.6706785,-0.210473956028371,-0.01920967926429336,-9.869981210108847e-08,-1.6156626576890876e-07
658544180.7218785,-0.2104740000315134,-0.019209486749380826,-4.638885800489767e-08,-2.73634261846456e-08
658544230.6610795,-0.2104739184081504,-0.019209368660907094,8.329492365288793e-08,6.164511353115576e-08
658544280.6866795,-0.21047402672319893,-0.019209438540649864,2.311440200353232e-08,-3.7347639463697346e-08
658544330.7122785,-0.2104742311043793,-0.019209493955980338,-1.3314134283959334e-07,-1.2185869687625361e-07
658544380.6514795,-0.21047421316774023,-0.019209396225202815,-6.717149281243451e-08,-5.3156124082270884e-08
658544430.6770797,-0.21047421414052228,-0.019209380009702345,-2.003712842868488e-08,-6.6001714479208e-08
658544480.7026787,-0.2104742200765379,-0.01920920893027963,2.212478555918551e-08,7.60340021291328e-08
658544580.6674787,-0.21047437875729236,-0.019209304825484493,-4.047095295001135e-08,-7.784624283732611e-08
658544630.6930786,-0.21047443491004106,-0.01920927044114739,-4.855365329237138e-08,-7.24532885840179e-08
658544680.7186797,-0.21047444648412417,-0.01920914964155418,-1.2067069898868965e-08,1.9372440207554575e-08
658544730.6578786,-0.21047459773022315,-0.019209117008309004,-1.1534491101139466e-07,2.3099370485835102e-08
658544779.6466796,-0.21047449028864215,-0.019209104699477397,3.914287322048793e-08,7.069034635431848e-09
658544829.6722796,-0.21047459179420255,-0.01920928808773136,-1.433020740959634e-08,-2.052407200754669e-07
658544879.6978786,-0.2104746081825451,-0.019209123103842915,1.730437970692833e-08,-6.916067850359919e-08
658544929.7234796,-0.21047467678284537,-0.0192090254908301,-3.282579458252499e-09,-4.338264851522222e-10
658544979.6626786,-0.21047488301026868,-0.019209122261588975,-1.6158919555198104e-07,-1.2602318042592708e-07
658545029.6882797,-0.21047492030326276,-0.01920896946876788,-1.5088813848374016e-07,-2.0810755931022218e-09
658545079.7138798,-0.2104748271554816,-0.019208935286671874,-9.75602248987073e-09,3.2680934798634542e-09
658545129.6530788,-0.21047491057542161,-0.019209131623776243,-4.528423536154236e-08,-2.2183436343414797e-07
658545179.6786788,-0.21047492706309184,-0.019208892853470515,-1.3807110010866097e-08,-1.1861337155527618e-08
658545229.7042798,-0.2104750851186832,-0.019208746711726413,-1.2390774534187798e-07,1.0550101696427117e-07
658545279.6434798,-0.2104750374230249,-0.019208856515804035,-2.834981177590734e-08,-3.301486736773107e-08
658545329.6690798,-0.2104751202178052,-0.01920881081595073,-6.320942480542158e-08,-1.605855294573022e-08
658545379.6946797,-0.210475220175078,-0.019208731489543496,-1.1524149529096306e-07,3.454230701471772e-08
658545429.7202787,-0.21047512371165294,-0.019209041099616186,2.9137125323597246e-08,-3.037752869250454e-07
658545479.6594797,-0.2104752713645819,-0.01920885196913217,-7.069338334164676e-08,-1.4328473178087942e-07
658545529.6850787,-0.2104753531865776,-0.019208822484781365,-1.0462030272662126e-07,-1.4247178111922998e-07
658545579.7106799,-0.21047541036177608,-0.019208734991739994,-1.139105532399487e-07,-8.363201416811128e-08
658545629.6498789,-0.21047543136574587,-0.019208673396391276,-8.712242544062221e-08,-5.062233705832586e-08
658545679.6754789,-0.2104754301943109,-0.019208837184726695,-3.808641010905056e-08,-2.430276217317562e-07
658545729.7010798,-0.21047540010810478,-0.01920858132337074,3.985412294627011e-08,-1.5764986944361015e-08
658545779.6402799,-0.21047569399423005,-0.01920855131679047,-2.0627059496569622e-07,-1.4289518592697226e-08
658545829.6658798,-0.21047568057388827,-0.019208630760966933,-1.4501654116427787e-07,-1.2229588811085712e-07
658545879.6914799,-0.21047556924116909,-0.01920868331412771,1.4139512727329162e-08,-2.0339291149570893e-07
658545929.7170799,-0.21047569501667873,-0.01920849820808119,-6.382308107011347e-08,-4.681236315945414e-08
658545979.6562788,-0.21047569788537224,-0.019208486454787167,-1.8971870685557946e-08,-6.35169494118959e-08
658546028.6450799,-0.21047572340562562,-0.019208602034395814,2.3094498258213747e-09,-2.0699500605583787e-07
658546078.6706799,-0.21047586060624643,-0.01920840680838469,-8.710951995838379e-08,-4.02396114623782e-08
658546128.696279,-0.2104757967208723,-0.01920853402351187,2.454692243913925e-08,-1.9590685552614562e-07
658546178.72188,-0.2104761155517782,-0.01920834066638267,-2.465235364179641e-07,-3.098331092382667e-08
658546228.661079,-0.21047609843894893,-0.01920833739972693,-1.8174338559107106e-07,-5.608261143680293e-08
658546328.712279,-0.21047607204524427,-0.019208164249200698,-5.988223292230366e-08,6.029365394802366e-08
658546378.65148,-0.21047618195819384,-0.019208459950424202,-1.2216002021059325e-07,-2.6371775064398806e-07
658546428.67708,-0.21047636947485762,-0.019208327633096052,-2.61969926251826e-07,-1.597408960177238e-07
658546478.702679,-0.21047627258493387,-0.019208247633364487,-1.1738411287431916e-07,-1.0806290052026157e-07
658546528.641879,-0.21047638576389696,-0.019208236435627267,-1.829604412695307e-07,-1.2511926302666287e-07
658546728.6578802,-0.21047657896828664,-0.019208117504924137,-1.8561698375552105e-07,-1.191634342416481e-07
658546778.6834791,-0.21047670429681306,-0.01920826443776653,-2.633156365727807e-07,-2.94304945368945e-07
658546828.7090801,-0.21047662559184052,-0.019208097702770936,-1.3699193915361896e-07,-1.5575964568484424e-07
658546878.6482801,-0.21047657809483364,-0.01920805993400733,-4.196961275737543e-08,-1.4611293187860586e-07
658546928.6738791,-0.21047666662700892,-0.01920799072757836,-8.290546685274514e-08,-1.0505818056477656e-07
658547028.7250792,-0.21047652899992145,-0.019207796343784115,1.4988041141528186e-07,3.307951789918717e-08
658547078.6642791,-0.21047674839934138,-0.01920799813644686,-2.2038755598252635e-08,-1.967589884944998e-07
658547128.6898792,-0.21047671053087103,-0.01920787199909302,6.338073213485451e-08,-9.869683992649869e-08
658547177.6786791,-0.21047690276248007,-0.019207769283896496,-8.229645068191793e-08,-2.3456361235296708e-08
658547227.7042803,-0.21047712118910616,-0.01920798729206639,-2.531947224104769e-07,-2.695016797331362e-07
658547277.6434792,-0.21047703587330224,-0.019207786492737296,-1.2044413286171896e-07,-9.667184646885985e-08
658547377.6946793,-0.2104771053967444,-0.019207709557447668,-9.49685368123454e-08,-7.571439320647189e-08
658547427.7202803,-0.21047699610892912,-0.019207655893174965,6.180137490652271e-08,-5.0009986481830415e-08
658547477.6594793,-0.21047723957969086,-0.019207636764373273,-1.3428093809109143e-07,-5.877339644133617e-08
658547527.6850803,-0.2104770939716347,-0.019207719677412697,5.8785857931509256e-08,-1.696074744574061e-07
658547627.6498803,-0.21047710651853938,-0.01920758266232054,1.410392326817167e-07,-8.83278423249867e-08
658547677.6754802,-0.2104773423063361,-0.019207619471109175,-4.732516600824965e-08,-1.529991579124479e-07
658547727.7010792,-0.21047736904770825,-0.019207534369177024,-2.665500656306996e-08,-9.574016949023822e-08
658547827.6658794,-0.21047752111759327,-0.019207596200098168,-8.401941370417276e-08,-2.1315009358924275e-07
658547927.7170804,-0.21047773926680627,-0.019207313918859124,-2.074292052012261e-07,1.3582806192291574e-08
658547977.6562804,-0.21047746137170217,-0.019207474087169482,1.1773576588658408e-07,-1.7428216246562211e-07
658548077.7074794,-0.21047772088316266,-0.019207548226954158,-4.710871601143474e-08,-3.03851745226541e-07
658548127.6466794,-0.2104778469070698,-0.01920717865488747,-1.2589908862659094e-07,3.808298215668415e-08
658548227.6978804,-0.21047777256934788,-0.019207299774467033,4.3032475638415946e-08,-1.383472501316485e-07
658548277.7234794,-0.21047775832521343,-0.01920728475451584,1.0455510918161437e-07,-1.509527113412179e-07
658548377.6882795,-0.21047778496724714,-0.01920727343900206,1.723514399809556e-07,-1.9478040334114377e-07
658548427.7138795,-0.21047807807927946,-0.01920711207515116,-7.351918110409805e-08,-6.098193819359388e-08
658548477.6530805,-0.21047823296818402,-0.019207199045997568,-1.812606795770222e-07,-1.7545052690554064e-07
658548526.6418794,-0.21047809990703759,-0.01920714494393317,-1.9614859181338318e-09,-1.4830340722832291e-07
658548576.6674805,-0.21047816543998585,-0.01920720665706996,-2.029019494087514e-08,-2.37522019247427e-07
658548626.6930795,-0.21047810394721467,-0.019206969402303636,8.839425388873501e-08,-2.775253963790969e-08
658548676.7186794,-0.21047854970453447,-0.019207148799566375,-3.1018398558013693e-07,-2.3461486815465338e-07
658548726.6578805,-0.2104785535460209,-0.019207120830772542,-2.669404775557105e-07,-2.3404350309175204e-07
658548776.6834794,-0.21047820959223187,-0.01920690346254578,1.2416710307161516e-07,-4.4099833621663587e-08
658548826.7090795,-0.21047851470478263,-0.019207010908912848,-1.338043661980315e-07,-1.78950436902775e-07
658548876.6482795,-0.21047836472950526,-0.019206805967349694,6.321785844809469e-08,-1.3454769520748755e-09
658548926.6738806,-0.21047855394341386,-0.019206825685101757,-7.888048103588119e-08,-4.842675712518618e-08
658548976.6994807,-0.21047870591394305,-0.019206961302457026,-1.8374826621370133e-07,-2.1138721795210813e-07
658549076.6642796,-0.21047861378863955,-0.019206874011619274,2.462607034958708e-09,-1.7867405480154197e-07
658549126.6898806,-0.2104786473892308,-0.01920663850797658,1.5926087726381155e-08,2.9547912974020596e-08
658549226.6546797,-0.2104790332516425,-0.01920680647195057,-2.7592836815415467e-07,-1.9287067982987072e-07
658549276.6802806,-0.21047898897107284,-0.01920649869742116,-1.8462273404518115e-07,8.768390550098482e-08
658549326.7058796,-0.2104788633445249,-0.01920657312380474,-1.1984207071158437e-08,-1.3941765786978921e-08
658549426.6706797,-0.21047886519075445,-0.019206614479221572,8.007298660239748e-08,-1.0958677277780882e-07
658549526.7218807,-0.21047914376061597,-0.01920665945469909,-1.0456504168088188e-07,-2.0881577885226155e-07
658549576.6610807,-0.21047900690766355,-0.019206596428207767,7.915287511539582e-08,-1.728380567556087e-07
658549626.6866797,-0.21047914677834273,-0.019206537021779237,-1.378505054550061e-08,-1.405063573510501e-07
658549676.7122797,-0.21047937785120485,-0.019206544228488148,-1.9793849767579808e-07,-1.7476690809467565e-07
658549725.7010807,-0.21047922588068485,-0.019206408611123223,-3.3947067379358487e-11,-6.562240951329956e-08
658549775.6402798,-0.21047925042810534,-0.019206540406241614,2.2230560281499834e-08,-2.243832935254486e-07
658549825.6658807,-0.21047935427657688,-0.019206396217869032,-3.473842738466182e-08,-1.0718637290588195e-07
658549925.7170798,-0.21047944465499915,-0.019206368366879445,-3.139836735055468e-08,-1.3325519460094526e-07
658549975.6562809,-0.21047955992858694,-0.019206214058546056,-9.991391022867724e-08,-5.8286659943007635e-09
658550025.6818799,-0.21047943717073248,-0.01920627673163033,6.966930576890462e-08,-9.540896206070015e-08
658550075.7074808,-0.21047947898001323,-0.019206301113782763,7.467176338371573e-08,-1.466771760924579e-07
658550125.6466799,-0.2104795277478704,-0.019206101307804715,7.262116860640155e-08,2.631030586452976e-08
658550175.6722798,-0.210479762413831,-0.01920626501177346,-1.1526038679043893e-07,-1.6423735925766292e-07
658550225.6978798,-0.21047972444604138,-0.019206212660826432,-3.0521922572690485e-08,-1.3870885893704776e-07
658550275.7234799,-0.2104796111677156,-0.019206297644947454,1.2951331163080226e-07,-2.5049414391353775e-07
658550325.6626809,-0.2104796732565923,-0.019206092181215533,1.1408682468183606e-07,-7.176402731443043e-08
658550375.6882808,-0.2104797044645165,-0.019206221147457386,1.2960819648077937e-07,-2.2748880588660536e-07
658550425.7138798,-0.21047992134292598,-0.01920617644101525,-4.055478852738048e-08,-2.0951951913011913e-07
658550525.678681,-0.21048006048921697,-0.01920594878405377,-8.63926008232152e-08,-3.5226510240043973e-08
658550575.70428,-0.2104800230967833,-0.019206175363276734,-2.326537656971439e-09,-2.8847858601910303e-07
658550625.643481,-0.21048027557108598,-0.019205825828992645,-2.0822179197521606e-07,3.445036702090509e-08
658550675.66908,-0.21047999091607061,-0.019206062612534342,1.2307882563122874e-07,-2.289630087921879e-07
658550725.6946809,-0.21048017254635296,-0.019206064481482862,-1.1919929626680315e-08,-2.5744021557583263e-07
658550775.7202799,-0.21048018898447138,-0.019205862604391184,1.8259366296735635e-08,-8.21497716692321e-08
658550825.65948,-0.21048045049117928,-0.019205867420031556,-1.9672454826258345e-07,-1.1348455625573295e-07
658550925.710681,-0.21048045627825784,-0.019205807020237234,-1.0934760608094507e-07,-1.0614979452372442e-07
658550975.6498799,-0.21048043454987006,-0.019205700365032483,-4.113896515112181e-08,-2.5948762846783602e-08
658551075.701081,-0.21048053732620448,-0.019205646178589088,-5.08368061258313e-08,-2.4696894397602254e-08
658551124.6898801,-0.21048077091998976,-0.0192058998844981,-2.3887680131173816e-07,-3.0428970736531835e-07
658551174.715481,-0.21048051719563166,-0.0192057653448464,6.135122002093318e-08,-1.9616319001103388e-07
658551224.6546801,-0.21048050796451512,-0.019205558567761422,1.1699130653131107e-07,-1.5731776454447344e-08
658551324.7058811,-0.21048082445247188,-0.019205692787441365,-1.0656146529064436e-07,-2.026681705027955e-07
658551374.6450801,-0.2104808509951426,-0.019205755258353423,-8.673849888340968e-08,-2.9141901190452013e-07
658551424.6706811,-0.21048088434737047,-0.01920570422076187,-7.36594005790181e-08,-2.6668480804237227e-07
658551474.6962811,-0.21048068118743468,-0.019205448123759593,1.7591728504462445e-07,-3.6869131768424435e-08
658551574.6610811,-0.2104810539772108,-0.019205437279514376,-1.0416295043169654e-07,-7.847593250231988e-08
658551624.6866801,-0.21048099131298134,-0.019205363813066593,4.8741338187774375e-09,-3.12244735657663e-08
658630373.7074972,-0.21055111844113703,-0.01919493195114673,-4.7859251062210006e-08,-6.158169717218609e-08
658630423.6466982,-0.210551080473679,-0.01919487959997235,4.782589746454846e-08,7.6372207169495e-12
658630473.6722974,-0.21055120041275668,-0.019194791787761775,-1.4278602383788197e-08,9.709388688883269e-08
658630523.6978984,-0.2105512201449573,-0.0191949677672535,2.3840775992267638e-08,-6.959163257810874e-08
658630573.7234983,-0.210551246986471,-0.01919480887912326,5.486779108831996e-08,9.861042107178752e-08
658630623.6626973,-0.2105514287161673,-0.019194736962827544,-6.907646332710016e-08,1.7984447291119476e-07
658630673.6882983,-0.21055143415446861,-0.019194934815476915,-1.66125042333487e-08,-8.654327209728363e-09
658630723.7138973,-0.21055151714883166,-0.01919474154340573,-4.1687801127787694e-08,1.9399160144234484e-07
658630773.6530983,-0.21055153298953538,-0.01919498238485722,3.0724814359395225e-10,-3.747220627195458e-08
658630823.6786984,-0.21055152141479103,-0.019195103184338792,6.983450481778952e-08,-1.4885779085066497e-07
658630873.7042984,-0.2105516738331535,-0.019194906763859137,-2.461468007197709e-08,5.69966513049025e-08
658630923.6434984,-0.21055179259988566,-0.01919498273993927,-8.549577942829067e-08,-9.541727317985416e-09
658630973.6690975,-0.2105517517138095,-0.019194979035232658,1.3392632669528837e-08,3.6370947850694613e-09
658631023.6946975,-0.21055175375929225,-0.019194872817855875,6.936600929763337e-08,1.193487100745183e-07
658631073.7202985,-0.21055177753258625,-0.01919487325579242,1.036280510569032e-07,1.28425153702455e-07
658631123.6594985,-0.21055185034940427,-0.019195174177409,8.876271873070607e-08,-1.6297840675638664e-07
658631173.6850975,-0.21055208613658716,-0.01919521098775935,-8.895635192351925e-08,-1.9023407162033212e-07
658631223.7106985,-0.21055205240970667,-0.019194835522233916,2.8549757280504906e-09,1.9480633847712703e-07
658631272.6994975,-0.21055196382743854,-0.019194941621247404,1.4833364825328488e-07,9.810335982810003e-08
658631322.7250985,-0.21055219776861306,-0.019194937076183086,-2.7490893200754485e-08,1.1226334389533021e-07
658631372.6642985,-0.2105522387544251,-0.01919486699449509,-1.0444298759182402e-08,1.9196354898720625e-07
658631422.6898975,-0.21055234559732375,-0.01919532202244859,-5.9138260594115977e-08,-2.5340898937922796e-07
658631472.7154984,-0.21055243151030892,-0.019195080103917073,-8.688621075392255e-08,-1.814748740169847e-09
658631522.6546977,-0.21055237832595453,-0.019195028948186352,2.437872562155441e-08,5.9020240264495705e-08
658631572.6802976,-0.21055257210457873,-0.019195188948922196,-1.1120284326704422e-07,-9.126417627527972e-08
658631622.7058986,-0.2105526142128721,-0.019194991972151538,-9.509812637364945e-08,1.1544926474191253e-07
658631672.6450976,-0.2105523562989343,-0.01919514365206224,2.2094414381390592e-07,-2.6490474622914428e-08
658631722.6706976,-0.21055265694495587,-0.0191950370322786,-2.1457131405000496e-08,8.990670413017154e-08
658631772.6962976,-0.2105527651596709,-0.01919518069915994,-7.141128810506103e-08,-4.396237375178802e-08
658631822.7218976,-0.21055268999816634,-0.019195207354104352,6.202653834996852e-08,-6.079908682413149e-08
658631872.6610986,-0.2105528362302016,-0.01919536647896675,-2.6014147419539668e-08,-2.1010228107645745e-07
