Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
44492396.084933564,-0.8961030183980095,0.0025686667297086852,3.056075056351304e-07,4.137474940999267e-08
44493081.18493338,-0.8961051357420698,0.002568787630960096,3.081830985962597e-07,-7.572879694855983e-09
44493698.18493322,-0.8961071736436647,0.0025689372596191507,1.7850280686904085e-07,-1.5348393003159627e-08
46303963.18440728,-0.901539964549205,0.002626128548123823,-6.230298599252393e-08,-5.896945121748251e-08
46304953.08440697,-0.9015433345726096,0.0026255783543515207,-1.5171544331948894e-07,-7.337801531974095e-08
46305703.18440674,-0.901545910963378,0.002625316894963343,-2.3596959120020244e-07,7.427303891447551e-08
46388032.18438152,-0.9018524114801185,0.0025646470954633813,-8.052400923830305e-08,-1.2046674286803408e-07
46389075.1843812,-0.9018570549207096,0.0025638864820418054,-1.8897482345625605e-07,-9.298891973617829e-08
50691800.08306773,-0.9239134293589678,0.0024370922143476417,-1.8539624868640914e-07,3.3527028943684464e-07
50692119.18306765,-0.9239151600308522,0.002437293530663,-2.0719809235014708e-07,3.029647862380809e-07
50692440.18306756,-0.9239168417140954,0.0024376824818095567,-1.708477113115947e-07,4.567335088146926e-07
50784769.08304335,-0.9243576381912847,0.002486893247257731,-6.889395887110794e-08,3.6689878693410907e-07
50785902.18304306,-0.9243627211135569,0.002487367727013493,-7.397817314291899e-08,5.837067598968813e-07
50786852.083042815,-0.9243670394122009,0.002487492377649094,-1.399985221084421e-07,4.993839613849811e-07
50868185.08302182,-0.9247238864494579,0.0024721050778396206,1.0311085085756844e-07,2.7098393356496386e-07
50869175.18302157,-0.9247286919564988,0.0024714544340058344,-9.687598523377972e-08,1.4164198654763316e-07
50869985.18302136,-0.9247323489706154,0.0024711054959657406,2.0218370200275615e-08,2.22820193739124e-07
50956279.182999425,-0.925166174564576,0.0024073540743015922,-2.000267522728194e-07,4.1416461404788357e-07
50957425.182999134,-0.9251725353730023,0.0024062063599640236,-1.2039548791253907e-07,1.5410946818542395e-07
51900886.08278163,-0.930006038051662,0.0024175490109724354,-4.2710839343040874e-07,1.2238876498284895e-07
51901194.08278156,-0.9300072644954244,0.0024172155769423957,-3.1584443471732726e-07,-1.3012045234263997e-08
51992717.0827624,-0.930443952474209,0.0023468315568702584,-5.642344379497288e-07,1.3599363995293531e-07
51993054.18276233,-0.9304455916102793,0.0023465547039115318,-3.9368822524199487e-07,9.679801304040767e-08
52074867.08274547,-0.9309032194135143,0.0023098737274627377,-4.659612155011317e-07,4.801671440643994e-07
52075203.0827454,-0.9309051316029603,0.0023099176610151414,-4.115467788778915e-07,5.538643608900794e-07
52075513.082745336,-0.9309069952304426,0.0023095984924337166,-4.6064019376679255e-07,2.6097894888395257e-07
52251361.18271001,-0.9318103112610258,0.0023952417926384737,-2.319932759231591e-07,1.693577500170608e-07
52252066.182709865,-0.931813401105635,0.0023956895334614078,-3.4880938981629583e-07,1.673050189928381e-07
52252664.182709746,-0.9318157321516628,0.0023960413848311333,-1.6291092930220685e-07,1.388580283599554e-07
78011114.7843505,-0.86323759432365,0.001316908854652481,-1.6926634494041082e-07,-2.9397509577686054e-08
78013349.7843498,-0.8632484784963564,0.0013176577490318444,-1.9709294285519263e-07,2.164297111775966e-08
79903954.28375015,-0.8718025308392043,0.0012915280014187424,-4.189225955020248e-07,3.2196513235441954e-08
79904381.68375002,-0.8717949700172059,0.0012845878850791853,9.515140108051767e-06,-6.58145625281382e-06
