Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-297888581.8501323,-1.3472384271358102,0.015161792705640963,1.459079728149959e-07,1.7839810278683088e-06
-297885317.39893323,-1.3472542770695257,0.015159020650570358,5.366265478645715e-07,1.731372985940352e-06
-297799098.4069581,-1.3477181855404714,0.015099788483115863,9.109158696229969e-07,1.3373750380255012e-06
-297798425.1781593,-1.3477226678631096,0.015099679965784716,3.891839102099226e-07,1.4993515166736998e-06
-297794566.3813595,-1.3477446434883702,0.015098024282816353,1.1705461746558399e-06,1.2998188928369653e-06
