Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
-427902258.0633,-1.482980499921509,0.019351922424759062,-2.2300721891355124e-07,-1.7198427711626052e-06
-392227231.504624,-1.465568354709086,0.018120410826634428,-2.557902629041209e-06,4.724098046107045e-06
-392226787.408622,-1.4655644859145245,0.018118052124645213,3.721863134575898e-06,2.497271773017895e-06
-390243444.305143,-1.4730055908837234,0.017918551960712643,-6.491618833592838e-07,-1.762080363114371e-07
-390070576.049186,-1.4736121934971504,0.017918478568219525,-2.701299752549957e-06,8.421026115694452e-07
-388086458.801566,-1.476529454615758,0.01761702935702402,1.3494008459513651e-06,-1.1228990926676063e-07
-388000893.425564,-1.4765947767486884,0.017660189160126363,1.8356317235124209e-06,-1.771100524114444e-06
-387570115.121613,-1.4765101101502767,0.017547685425540326,-2.4876354998148997e-07,8.154602009410872e-07
-387483369.521597,-1.4765077506550803,0.01759261746405696,4.06218800819147e-06,-1.385444972832467e-06
-387310708.62565,-1.4762948817435313,0.01759291215329653,-4.2457973847831454e-07,1.7613837364482965e-06
-387225701.393634,-1.47619330358736,0.017520807154847017,-9.688260476092836e-07,1.3566277575413621e-06
-387139615.025648,-1.476158333270329,0.017470039150224197,-3.189956706783903e-06,2.5072065669533294e-06
-357501251.785393,-1.4374605733506505,0.0168681946888228,4.733762202224767e-07,-2.5292035420801384e-06
-356552550.409533,-1.4385341908709863,0.016695374780803067,2.1044735731834407e-06,7.99779546027668e-07
-356465986.24953,-1.438574394205515,0.016740097621281386,3.7173566216353038e-06,-1.522385765544837e-06
-356380300.77758,-1.438546794986596,0.016739356712337772,-2.546232404254667e-06,-2.593113457249191e-06
-331225280.327949,-1.3768271352277939,0.016245995379713905,-4.0596516570623464e-07,8.768728468541709e-07
-329069713.512634,-1.388161633916593,0.01620394853101361,-9.239484508594131e-07,-1.6183066110300737e-06
-328724762.376747,-1.3896953966157533,0.016085264416325674,5.6588881580665884e-08,3.016291163105561e-06
-326654255.497245,-1.3974577516691542,0.01588099742257488,-1.6329270409176644e-06,5.96788302560658e-07
-326567904.745299,-1.397738628915339,0.015924301793623703,3.31301104772308e-07,-2.7352078000239533e-06
-326222855.977352,-1.398473774776877,0.015820850929852314,-3.9006175729383585e-06,-3.253699707335411e-07
-325790951.881398,-1.3993068059856844,0.015805700672221843,2.2620307102982906e-06,-1.7940842440798688e-06
-325704694.441438,-1.399500939084907,0.01575365284381648,-2.7822934789423215e-06,-1.0623419790418975e-06
-324238603.945591,-1.4005765490073803,0.015588147467039208,-1.972176915110424e-06,2.115709085507775e-06
-323980403.593598,-1.4006240085210477,0.015625296368488265,2.1961432001837977e-06,-2.074191961229377e-06
-293223799.713568,-1.3624366138269277,0.014627507625066517,-1.4552892955155272e-06,-1.1100356172785708e-06
-293051266.68959,-1.3626671665508456,0.01467301476789702,3.661633102280959e-06,1.6402955633869343e-07
-292791272.673619,-1.362621731512227,0.014614844545877146,-2.7378770655062112e-06,-6.058504899899425e-07
-292704878.721625,-1.3626732952586467,0.014564678520775127,-1.0817710189847674e-06,4.2550039611576745e-06
-290462786.625597,-1.3597671850012094,0.014376871914837105,1.4870443563186342e-06,5.480644570919624e-07
-265047994.072933,-1.3146182037719405,0.014056278836969091,-1.2185893398797276e-06,-8.132469493851019e-07
-263065368.089363,-1.3218188160153255,0.013838997692254747,1.580904644749026e-06,-8.260776585816004e-07
