Seconds since J2000,RA ECLIPJ2000 [rad],DEC ECLIPJ2000 [rad],O-C RA ECLIPJ2000 [rad],O-C DEC ECLIPJ2000 [rad]
13130517.28489282,-0.935280567133335,0.0038302877721397466,5.667726066249656e-07,1.373187568838325e-06
13130605.384892797,-0.9352794570488997,0.0038301175997142558,1.8853409056163173e-06,1.137455536271044e-06
13216678.384869713,-0.9354447619685675,0.0038735337292383556,6.819310028882697e-07,1.2926569325846793e-06
13302829.084846364,-0.9355963822190093,0.003855194529172979,1.1862491688940935e-07,9.99940516877712e-07
13561321.384774711,-0.9364523594042115,0.003767452942731833,2.2457471371417626e-07,8.536935467342438e-07
13647481.784750272,-0.9367288020624819,0.0038279503280176756,-8.548165657540352e-07,1.2358775878622275e-06
13733621.884725558,-0.9369322767584541,0.0038650499124173445,6.559155885099699e-07,3.284720762322321e-07
13905972.784675287,-0.9374071903361931,0.0037774347767449744,1.0604518041468225e-08,1.7073390634657695e-06
13992142.984649766,-0.9377644294328795,0.0037376745990650344,1.2497134116440378e-07,4.166776762419902e-07
14078272.384624014,-0.9381370811388523,0.003763581629863473,-7.557578192152192e-07,1.2908215855267531e-06
14164472.484598018,-0.9384465501195053,0.0038240224502717962,-2.107413622498555e-07,7.484560507970209e-07
15112155.384302597,-0.9422304682269927,0.003752279437281064,1.0475389159436688e-06,6.783267691933513e-07
15198302.684275324,-0.9425981201020143,0.0038136369963296013,-4.5391558878282723e-07,1.8981154324593415e-06
15370620.08422075,-0.9432325847340264,0.003787540361273521,1.1246716270507662e-06,8.663382043178243e-07
15801452.984084256,-0.9453120841926457,0.0038163697415594896,4.2382339804358793e-07,7.804959930254353e-07
15887621.384056894,-0.9456749414863255,0.003766861970929937,1.26788569099201e-06,7.138937643605403e-07
15973769.384029493,-0.9461253880948586,0.0037041314558678407,8.231072942121997e-07,1.0355058449379104e-07
16146105.983974513,-0.9471172721521012,0.0037388307424471834,1.022633026037667e-07,9.282013734269144e-07
16232274.183946934,-0.9475202142996406,0.003795118511873604,3.9624177916586234e-07,1.2347483966021998e-06
16404590.083891632,-0.9482694301602639,0.0037456683171817034,4.793233007172049e-07,1.4985295215801803e-06
16663043.483808462,-0.9497740678441042,0.003730341662817221,5.367470164996391e-07,1.067167768880814e-06
16749200.983780734,-0.9501890297714467,0.003782750088360386,-1.1582843973956258e-06,8.151331075778416e-07
17266146.883615565,-0.9529462861022437,0.0037696075171334458,-1.3215223769735829e-06,1.7402210257715447e-06
17352304.383588415,-0.9533288613619829,0.00375891070744026,1.0019070229017046e-06,1.3636888578187623e-06
17438461.983561423,-0.9537659448557455,0.003697693324760048,5.225601019676063e-07,1.8694646923217775e-06
17869228.983429357,-0.9561491599171598,0.0037354212200042705,-3.9274258201160706e-07,1.2401410187825972e-06
17955447.58340358,-0.9565982293202399,0.003671568041007799,8.729978798749372e-07,1.7119371569554974e-06
18127772.68335275,-0.9576839097538679,0.0036383478313755857,-4.4932546794385075e-08,1.7309791132324656e-06
18213930.183327667,-0.958175713104998,0.0036967555585709724,-2.1197454569410468e-08,1.560028612299872e-06
18730803.883181117,-0.9609955695561347,0.0036821046790663538,-1.117993027044406e-07,1.265280221571935e-06
18903108.78313363,-0.9617839499012028,0.0036844169781423157,2.428171045343319e-07,2.4950398585547526e-06
19764665.88290905,-0.9664319040881922,0.0036489168892713613,-1.0110240966643147e-06,2.0170510458355183e-06
20023151.48284739,-0.9675962815435152,0.0035578674791832787,6.403589836168067e-08,1.7362040388535331e-06
20195457.882808186,-0.9685779952128132,0.003570795495351532,2.595585478770701e-07,5.600574080953484e-07
20367774.38277062,-0.9693065478233094,0.0036415841966227097,-1.305240810989261e-07,1.439073637437508e-06
20453982.28275246,-0.9696531542140702,0.003593320191496271,5.270102190202408e-07,2.6234627034074816e-06
20712427.282700527,-0.9709987585869698,0.0035526106137059835,2.505470884095473e-07,9.567724589790334e-07
20970903.582652137,-0.9719794668302704,0.0035589641005698285,-8.123657935232842e-08,1.1771221005156714e-06
21315560.082592607,-0.9735433308502456,0.0035855202546117956,-9.074134510456133e-08,1.5850378072388045e-06
21401729.482578583,-0.9738054359616931,0.003583547165567383,-1.1470243843625383e-07,1.543542590823517e-06
22004877.4824905,-0.9759818718025806,0.003489698605485048,2.475870201079644e-07,1.1133066992298837e-06
22263327.28245874,-0.9769860737755718,0.0034919576384507415,6.716695015729357e-07,1.8576177643484307e-06
22349528.382449053,-0.9772020757364729,0.0035343547630972806,5.92826660650303e-07,6.876748717245598e-07
22435647.98243986,-0.9773800164607543,0.0035187590107409357,6.284891787000646e-07,1.4403073272835354e-06
22607989.68242297,-0.9779011353633179,0.003403832429848944,2.0708722769935406e-07,1.5514709890839147e-06
22694181.782415308,-0.9782153358141725,0.0034144206161358178,8.192820647456855e-07,1.958383259427921e-06
22780341.982408177,-0.9784655923432541,0.003469041173997423,4.236075793473404e-07,1.0333600694474587e-06
22952562.082395542,-0.9787593107054575,0.003484104230876795,-3.7607705116737833e-07,8.348610069271178e-07
23038723.282390032,-0.9789432019657605,0.0034189162607938125,-1.0010193323140015e-06,1.6581514221554981e-06
23124973.08238504,-0.9791968439982711,0.003373875780275841,-6.114808750457001e-07,2.286205868089284e-06
23211117.582380578,-0.9794570876060896,0.003389270241405655,7.496781598836932e-07,8.817373831999584e-07
23383467.182373147,-0.979751024700423,0.003479421114079718,5.833149099299106e-07,1.3742945273904905e-06
23469541.58237015,-0.9798345211969302,0.0034480382254068634,-5.793688140354192e-08,-1.0160447581593693e-07
